"Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","PBargains2","DBargains2","POffer2","DOffer2","POfferMixedness2","DOfferMixedness2","Settles2","PBet2","DBet2","PBetMixedness2","DBetMixedness2","PAbandons2","DDefaults2","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","Settles1","PAbandons1","DDefaults1","Settles2","PAbandons2","DDefaults2","P Loses","P Wins"
"PSignal Liab 4 Dam 2",0.0358,0,0.03584,0.663318,1,1,1,1,0.767857,0.185454,0.129929,0.0455517,0.015625,,,,,0,0.00111607,1,1,0.337306,0.359818,0.0210303,0.0196301,0.886161,,,,,0,0,0.097098,0.609195,1017270,910321,1017270,910321,72410.7,34165.7,43909,0,0,0.901786,54409,0,0.00111607,0,0.756696,0,0.0714286,1,1,0,0,0.015625,0,0.00111607,0.886161,0,0,0.0379464,0.0591518
"PSignal Liab 4 Dam 3",0.0428,0,0.04284,0.652194,1,1,1,1,0.829132,0.22409,0.0436332,0.0635142,0.070028,,,,,0,0.000933707,1,1,0.661642,0.41675,0.0297267,0.0186023,0.240896,,,,,0,0,0.688142,0.717775,1035820,875665,1035820,875665,88515.4,59005.6,41956.1,0,0,0.310924,104542,0,0.000933707,0,0.70775,0,0.123249,1,1,0,0,0.070028,0,0.000933707,0.240896,0,0,0.194211,0.493931
"PSignal Liab 4 Dam 4",0.0441,0,0.04412,0.640828,1,1,1,1,0.830916,0.265488,0.0238324,0.07458,0.133273,,,,,0,0,1,1,0.684275,0.482741,0.0429296,0.0178042,0.345422,,,,,0,0,0.521306,0.631304,1048820,869538,1048820,869538,81641,52316.4,47239.3,0,0,0.478694,107008,0,0,0,0.68087,0,0.228468,1,1,0,0,0.133273,0,0,0.345422,0,0,0.192203,0.329102
"PSignal Liab 4 Dam 5",0.0433,0,0.04332,0.650508,1,0.999077,1,1,0.829328,0.330407,0.0319149,0.072901,0.232687,,,,,0,0,1,1,0.711245,0.493373,0.0693274,0.0189202,0.265005,,,,,0,0,0.501385,0.679558,1061400,860598,1061400,860598,78000.9,46382.7,55371.7,0,0,0.497692,111712,0,0,0,0.722992,0,0.168052,1,0.999077,0,0.000923361,0.232687,0,0,0.265005,0,0,0.160665,0.34072
"PSignal Liab 5 Dam 1",0.0404,0,0.0404,0.80495,1,1,1,1,0.740759,0.177228,0.154952,0.0457485,0.0108911,,,,,0,0,1,1,0.335335,0.34618,0.020868,0.01839,0.967327,,,,,0,0.000990099,0.020792,0.904762,1016570,913131,1016570,913131,70297,35616.3,35779.7,0,0,0.978218,51530.9,0,0.000990099,0,0.938614,0,0.354455,1,1,0,0,0.0108911,0,0,0.967327,0,0.000990099,0.0019802,0.0188119
"PSignal Liab 5 Dam 2",0.0406,0,0.04064,0.804954,0.999016,0.999016,1,1,0.747947,0.205747,0.14345,0.0757756,0.0472441,,,,,0,0,1,1,0.656153,0.404171,0.0782276,0.0237677,0.175197,,,,,0.000984252,0,0.775591,0.961929,1031940,876280,1031940,876280,91781.5,55492.1,39557.1,0,0,0.222441,98561.9,0.000984252,0,0,0.927165,0,0.318898,0.999016,0.999016,0.000984252,0,0.0472441,0,0,0.175197,0.000984252,0,0.0295276,0.746063
"PSignal Liab 5 Dam 3",0.0398,0,0.0398,0.807203,1,0.998995,1,1,0.832495,0.273642,0.0251582,0.107934,0.122613,,,,,0,0.00100503,1,1,0.665136,0.505932,0.016452,0.0233303,0.444221,,,,,0,0,0.431156,0.958042,1059350,861490,1059350,861490,79160.8,47854.3,35912.1,0,0,0.566834,105297,0,0.00100503,0,0.927638,0,0.352764,1,0.998995,0,0.00100503,0.122613,0,0.00100503,0.444221,0,0,0.0180905,0.413065
"PSignal Liab 5 Dam 4",0.036,0,0.03596,0.799592,1,1,1,1,0.831479,0.423063,0.0163866,0.12744,0.361513,,,,,0.00111235,0,1,1,0.741419,0.553519,0.0794872,0.0212476,0.21802,,,,,0,0,0.419355,0.95756,1077070,851232,1077070,851232,71701.9,35328.1,43656.8,0,0,0.579533,115379,0.00111235,0,0,0.932147,0,0.42158,1,1,0,0,0.361513,0.00111235,0,0.21802,0,0,0.0177976,0.401557
"PSignal Liab 5 Dam 5",0.0349,0,0.03488,0.794916,1,1,1,1,0.833333,0.534786,0.0134062,0.0947197,0.540138,,,,,0.00114679,0,1,1,0.833333,0.6175,0.0128813,0.0215098,0.0126147,,,,,0,0.00114679,0.444954,0.938144,1091530,841359,1091530,841359,67110.1,27322.2,48767.2,0,0,0.552752,125000,0.00114679,0.00114679,0,0.938073,0,0.409404,1,1,0,0,0.540138,0.00114679,0,0.0126147,0,0.00114679,0.0275229,0.417431
"DSignal Liab 1 Dam 1",0.0392,0,0.03916,0.192884,1,1,1,1,0.173306,0.166837,0.0192965,0.0143059,0.988764,,,,,0,0,1,1,0.30303,0.166667,0.0222116,0.0152861,0.0020429,,,,,0,0,0.009193,0.222222,1004630,954757,1004630,954757,40612.9,42668.5,2982.64,0,0,0.990807,25012.9,0,0,0,0.0561798,0,0.307457,1,1,0,0,0.988764,0,0,0.0020429,0,0,0.00715015,0.0020429
"DSignal Liab 1 Dam 2",0.0382,0,0.03816,0.199686,0.998952,0.997904,1,1,0.194678,0.166842,0.0217296,0.0143209,0.951782,,,,,0,0,1,1,0.325758,0.166667,0.0177127,0.0150708,0.00209644,,,,,0,0,0.044025,0.0952381,1003070,954306,1003070,954306,42625.8,42953.4,4680.29,0,0,0.953878,25013.7,0,0,0,0.057652,0,0.395178,0.998952,0.997904,0.00104822,0.00104822,0.951782,0,0,0.00209644,0,0,0.0398323,0.0041929
"DSignal Liab 1 Dam 3",0.0378,0,0.0378,0.201058,1,1,1,1,0.199647,0.166843,0.0214303,0.0143399,0.94709,,,,,0,0,1,1,0.38,0.18,0.0170685,0.014814,0.0021164,,,,,0,0,0.050794,0.1875,1003180,953709,1003180,953709,43111.1,42862.4,7687.83,0,0,0.949206,25083.6,0,0,0,0.0708995,0,0.38836,1,1,0,0,0.94709,0,0,0.0021164,0,0,0.0412698,0.0095238
"DSignal Liab 1 Dam 4",0.0362,0,0.0362,0.191713,1,1,1,1,0.19779,0.167403,0.0223265,0.0143575,0.948066,,,,,0,0,1,1,0.41844,0.177305,0.0268024,0.0152706,0.00552486,,,,,0,0,0.046409,0.119048,1003220,953829,1003220,953829,42950.3,43082.9,8005.52,0,0,0.953591,25115.9,0,0,0,0.0629834,0,0.319337,1,1,0,0,0.948066,0,0,0.00552486,0,0,0.040884,0.0055249
"DSignal Liab 1 Dam 5",0.039,0,0.039,0.197265,1,1,1,1,0.188718,0.166667,0.0244051,0.0143682,0.961026,,,,,0,0,1,1,0.482456,0.166667,0.0298809,0.0160286,0.00512821,,,,,0.00102564,0,0.032821,0.15625,1003720,954128,1003720,954128,42153.8,41728.2,12861.5,0,0,0.966154,25000,0.00102564,0,0,0.0882051,0,0.339487,1,1,0,0,0.961026,0,0,0.00512821,0.00102564,0,0.0276923,0.0051282
"DSignal Liab 2 Dam 1",0.0402,0,0.04016,0.346448,0.999004,0.999004,1,1,0.261715,0.166833,0.0374378,0.0145957,0.845618,,,,,0,0,1,1,0.335498,0.166667,0.0142744,0.0154228,0.00298805,,,,,0.000996016,0,0.149402,0.393333,1000660,950291,1000660,950291,49043.8,36865,15179.3,0,0,0.848606,25014.7,0.000996016,0,0,0.270916,0,0.148406,0.999004,0.999004,0.000996016,0,0.845618,0,0,0.00298805,0.000996016,0,0.0906375,0.0587649
"DSignal Liab 2 Dam 2",0.0397,0,0.03972,0.347768,0.998993,0.998993,1,1,0.329469,0.166835,0.0430161,0.0148209,0.733132,,,,,0,0,1,1,0.357323,0.166667,0.0158833,0.0172753,0.00503525,,,,,0.00100705,0,0.259819,0.379845,998532,945738,998532,945738,55730.1,41513.1,19622.4,0,0,0.738167,25017.1,0.00100705,0,0,0.236657,0,0.124874,0.998993,0.998993,0.00100705,0,0.733132,0,0,0.00503525,0.00100705,0,0.161128,0.0986908
"DSignal Liab 2 Dam 3",0.0376,0,0.0376,0.350355,1,1,1,1,0.374645,0.167021,0.0406235,0.0151385,0.667021,,,,,0,0,1,1,0.417998,0.306177,0.0213957,0.0150381,0.203191,,,,,0,0,0.129787,0.442623,1005840,940279,1005840,940279,53883,41731.4,27117,0,0,0.870213,30822.1,0,0,0,0.285106,0,0.174468,1,1,0,0,0.667021,0,0,0.203191,0,0,0.0723404,0.0574468
"DSignal Liab 2 Dam 4",0.0362,0,0.03624,0.340324,1,1,1,1,0.387049,0.16777,0.0372463,0.0154267,0.652318,,,,,0,0,1,1,0.477249,0.304233,0.0272746,0.0157074,0.156733,,,,,0,0,0.190949,0.381503,1005160,938684,1005160,938684,56158.9,43358.2,32538.6,0,0,0.809051,29894.3,0,0,0,0.281457,0,0.177704,1,1,0,0,0.652318,0,0,0.156733,0,0,0.118102,0.0728477
"DSignal Liab 2 Dam 5",0.0404,0,0.04044,0.345368,1,1,1,1,0.421035,0.166996,0.0443263,0.0155847,0.591494,,,,,0,0,1,1,0.560129,0.2954,0.0315508,0.0169064,0.0880317,,,,,0,0,0.320475,0.410494,1005590,932542,1005590,932542,61869.4,46577.6,40761.6,0,0,0.679525,28202.3,0,0,0,0.299703,0,0.22453,1,1,0,0,0.591494,0,0,0.0880317,0,0,0.188922,0.131553
"DSignal Liab 3 Dam 1",0.0419,0,0.04192,0.505725,0.999046,0.999046,1,1,0.418816,0.167622,0.0721019,0.0164165,0.567748,,,,,0,0,1,1,0.351401,0.294248,0.0177158,0.0186128,0.313931,,,,,0.000954198,0,0.116412,0.631148,1006010,937595,1006010,937595,56393.1,36393.1,25777.7,0,0,0.881679,33820.3,0.000954198,0,0,0.51813,0,0.0343511,0.999046,0.999046,0.000954198,0,0.567748,0,0,0.313931,0.000954198,0,0.0429389,0.0734733
"DSignal Liab 3 Dam 2",0.0443,0,0.04428,0.501204,1,1,1,1,0.536736,0.167871,0.0728457,0.0183864,0.405601,,,,,0,0.000903342,1,1,0.381786,0.311771,0.0168935,0.0150869,0.433604,,,,,0,0,0.159892,0.621469,1008740,928659,1008740,928659,62601.6,38256.5,34986.4,0,0,0.839205,37890.2,0,0.000903342,0,0.527552,0,-0.0551039,1,1,0,0,0.405601,0,0.000903342,0.433604,0,0,0.0605239,0.0993677
"DSignal Liab 3 Dam 3",0.0432,0,0.04324,0.502004,1,1,1,1,0.636294,0.168671,0.0570948,0.0206815,0.265495,,,,,0,0,1,1,0.456969,0.331444,0.0239129,0.011969,0.450509,,,,,0,0,0.283996,0.638436,1012460,916989,1012460,916989,70555,46940.3,41362.2,0,0,0.716004,40665.4,0,0,0,0.478261,0,0.0490287,1,1,0,0,0.265495,0,0,0.450509,0,0,0.102683,0.181314
"DSignal Liab 3 Dam 4",0.047,0,0.047,0.499433,1,0.999149,1,1,0.651334,0.169364,0.0488124,0.0224811,0.245957,,,,,0,0,1,1,0.516008,0.314313,0.0305592,0.0162357,0.309787,,,,,0.000851064,0,0.442553,0.6,1015890,908272,1015890,908272,75842.6,50636.2,51993.6,0,0,0.555745,39127.1,0.000851064,0,0,0.489362,0,0.067234,1,0.999149,0,0.000851064,0.245957,0,0,0.309787,0.000851064,0,0.177021,0.265532
"DSignal Liab 3 Dam 5",0.0462,0,0.04624,0.498702,1,1,1,1,0.653979,0.169694,0.0542949,0.0239674,0.228374,,,,,0.000865052,0,1,1,0.591096,0.306023,0.0366992,0.023587,0.142734,,,,,0.000865052,0,0.627163,0.571034,1020200,897861,1020200,897861,81937.7,57210.2,56347.3,0,0,0.371107,35169,0.0017301,0,0,0.467993,0,0.0692042,1,1,0,0,0.228374,0.000865052,0,0.142734,0.000865052,0,0.269031,0.358131
"DSignal Liab 4 Dam 1",0.0384,0,0.03844,0.65418,1,0.998959,1,1,0.599479,0.169097,0.11016,0.0228251,0.271592,,,,,0,0.00104058,1,1,0.385148,0.333572,0.0234824,0.0116284,0.60666,,,,,0,0,0.119667,0.930435,1012960,921701,1012960,921701,65343.4,38740.9,30926.1,0,0,0.878252,42387.4,0,0.00104058,0,0.742976,0,-0.167534,1,0.998959,0,0.00104058,0.271592,0,0.00104058,0.60666,0,0,0.00832466,0.111342
"DSignal Liab 4 Dam 2",0.0391,0,0.03912,0.654397,1,1,1,1,0.692229,0.168712,0.0968042,0.0268245,0.149284,,,,,0,0,1,1,0.452324,0.334535,0.0265579,0.0121402,0.555215,,,,,0,0,0.295501,0.892734,1017500,908116,1017500,908116,74386.5,40406.4,40802.7,0,0,0.704499,44974.6,0,0,0,0.733129,0,-0.165644,1,1,0,0,0.149284,0,0,0.555215,0,0,0.0316973,0.263804
"DSignal Liab 4 Dam 3",0.0397,0,0.03972,0.648708,0.998993,0.998993,1,1,0.744624,0.171371,0.0630962,0.0344035,0.0936556,,,,,0,0,1,1,0.546162,0.33667,0.0324941,0.0186914,0.345418,,,,,0,0,0.559919,0.859712,1029480,886604,1029480,886604,83917.4,48648,50020.1,0,0,0.439074,46014.9,0,0,0,0.728097,0,-0.179255,0.998993,0.998993,0.00100705,0,0.0936556,0,0,0.345418,0,0,0.0785498,0.48137
"DSignal Liab 4 Dam 4",0.0416,0,0.04164,0.635126,1,1,1,1,0.762408,0.179155,0.0433612,0.0617306,0.0835735,,,,,0.000960615,0,1,1,0.608779,0.660721,0.0374704,0.0266049,0.769452,,,,,0,0,0.146013,0.842105,1053630,874524,1053630,874524,71844.4,43227.7,49865.5,0,0,0.853026,86233.1,0.000960615,0,0,0.716619,0,-0.233429,1,1,0,0,0.0835735,0.000960615,0,0.769452,0,0,0.0230548,0.122959
"DSignal Liab 4 Dam 5",0.0402,0,0.0402,0.655887,1,1,1,1,0.767662,0.191211,0.0401772,0.0960565,0.0825871,,,,,0.000995025,0,1,1,0.67861,0.670286,0.0402555,0.0274398,0.616915,,,,,0,0,0.299502,0.92691,1061330,862197,1061330,862197,76477.6,45084.6,55514.9,0,0,0.699502,88175.7,0.000995025,0,0,0.706468,0,-0.148259,1,1,0,0,0.0825871,0.000995025,0,0.616915,0,0,0.0218905,0.277612
"DSignal Liab 5 Dam 1",0.0381,0,0.03812,0.806925,1,1,1,1,0.744841,0.168066,0.138792,0.0297209,0.0251836,,,,,0,0.00104932,1,1,0.43283,0.334231,0.0324692,0.0117383,0.674711,,,,,0,0,0.299056,0.996491,1016850,904966,1016850,904966,78184.7,42898.7,36453.3,0,0,0.699895,49194.2,0,0.00104932,0,0.93809,0,-0.293809,1,1,0,0,0.0251836,0,0.00104932,0.674711,0,0,0.00104932,0.298006
"DSignal Liab 5 Dam 2",0.0406,0,0.0406,0.803448,0.999015,0.99803,1,1,0.763574,0.203521,0.108612,0.100416,0.0256158,,,,,0,0,1,1,0.529551,0.35461,0.0399318,0.0470077,0.417734,,,,,0.000985222,0.000985222,0.552709,0.973262,1027210,887113,1027210,887113,85679.8,44670,43832.5,0,0,0.44335,54166.7,0.000985222,0.000985222,0,0.920197,0,-0.329064,0.999015,0.99803,0.000985222,0.000985222,0.0256158,0,0,0.417734,0.000985222,0.000985222,0.0147783,0.537931
"DSignal Liab 5 Dam 3",0.0414,0,0.0414,0.799678,1,1,1,1,0.797101,0.212721,0.0621837,0.110407,0.0183575,,,,,0,0.000966184,1,1,0.628736,0.665517,0.0400273,0.016602,0.833816,,,,,0,0,0.14686,0.973684,1058230,867942,1058230,867942,73826.1,41966.2,36277.8,0,0,0.852174,93707.5,0,0.000966184,0,0.921739,0,-0.398068,1,1,0,0,0.0183575,0,0.000966184,0.833816,0,0,0.00386473,0.142995
"DSignal Liab 5 Dam 4",0.0385,0,0.03848,0.792793,1,1,1,1,0.822245,0.620929,0.0334032,0.303441,0.672557,,,,,0,0,1,1,0.709524,0.669312,0.0451924,0.0148834,0.209979,,,,,0,0.0010395,0.116424,1,1092070,854618,1092070,854618,53316,30849.8,31333.2,0,0,0.882536,117741,0,0.0010395,0,0.927235,0,-0.439709,1,1,0,0,0.672557,0,0,0.209979,0,0.0010395,0,0.116424
"DSignal Liab 5 Dam 5",0.0351,0,0.03512,0.801443,1,0.998861,1,1,0.826872,0.832383,0.0239405,0.0210686,0.996583,,,,,0,0,1,1,0.833333,0.25,0.0567515,0.127744,0,,,,,0,0,0.002278,1,1104520,855382,1104520,855382,40096.8,16033.6,36853.6,0,0,0.996583,124514,0,0,0,0.914579,0,-0.430524,1,0.998861,0,0.00113895,0.996583,0,0,0,0,0,0,0.0022779
"PDoesntFile",0.0002,0,0.00024,0.444444,0,0,1,1,,,,,0,,,,,0,0,1,1,,,,,0,,,,,0,0,0,,1000000,1000000,1000000,1000000,0,0,41666.7,0,0,0,,0,0,0,0.5,0,-0.333333,0,0,1,0,0,0,0,0,0,0,0,0
"P Files",0.9998,0,0.99976,0.50072,1,0.9998,1,1,0.530093,0.213414,0.0539052,0.0421494,0.484276,,,,,0.000120029,0.000160038,1,1,0.5139,0.401913,0.0312024,0.0197559,0.29179,,,,,0.000280067,8.00192E-05,0.223094,0.696915,1022570,915289,1022570,915289,62143.1,42106.4,32329.9,0,0,0.776066,48131.2,0.000400096,0.000240058,0,0.5,0,-0.00164039,1,0.9998,0,0.000200048,0.484276,0.000120029,0.000160038,0.29179,0.000280067,8.00192E-05,0.0676162,0.155477
"DDoesntAnswer",0.0002,0,0.0002,0.566667,1,0,1,1,,,,,0,,,,,0,0,1,1,,,,,0,,,,,0,0,0,,1145000,850000,1145000,850000,5000,105000,0,0,0,0,,0,0,0,0.6,0,-0.4,1,0,0,1,0,0,0,0,0,0,0,0
"D Answers",0.9996,0,0.99956,0.500707,1,1,1,1,0.530093,0.213414,0.0539052,0.0421494,0.484373,,,,,0.000120053,0.00016007,1,1,0.5139,0.401913,0.0312024,0.0197559,0.291848,,,,,0.000280123,8.00352E-05,0.223138,0.696915,1022540,915302,1022540,915302,62154.5,42093.8,32336.3,0,0,0.776222,48131.2,0.000400176,0.000240106,0,0.49998,0,-0.00156069,1,1,0,0,0.484373,0.000120053,0.00016007,0.291848,0.000280123,8.00352E-05,0.0676298,0.155508
"Settles1",0.4842,0,0.48416,0.358807,1,1,1,1,0.250565,0.252671,0.0230179,0.0330437,1,,,,,0,0,1,1,,,,,0,,,,,0,0,0,,1017740,942257,1017740,942257,40000,34092.7,18685.8,0,0,1,37742.7,0,0,0,0.297174,0,-0.258675,1,1,0,0,1,0,0,0,0,0,0,0
"DoesntSettle1",0.5154,0,0.5154,0.634006,1,1,1,1,0.792679,0.176536,0.0829204,0.0507033,0,,,,,0.000232829,0.000310438,1,1,0.5139,0.401913,0.0312024,0.0197559,0.566007,,,,,0.000543267,0.000155219,0.432751,0.696915,1027050,889981,1027050,889981,82966.2,49610,45159.5,0,0,0.566007,65372.6,0.000776096,0.000465658,0,0.690493,0,0.239969,1,1,0,0,0,0.000232829,0.000310438,0.566007,0.000543267,0.000155219,0.13116,0.301591
"PAbandons1",0.0001,0,0.00012,0.666667,1,1,1,1,0.777778,0.222222,0.0396707,0.0605849,0,,,,,1,0,1,1,,,,,0,,,,,0,0,0,,980000,980000,980000,980000,40000,0,153333,0,0,0,,1,0,0,1,0,0.666667,1,1,0,0,0,1,0,0,0,0,0,0
"PDoesntAbandon1",0.5153,0,0.51528,0.633998,1,1,1,1,0.792682,0.176525,0.0829304,0.050701,0,,,,,0,0.000310511,1,1,0.5139,0.401913,0.0312024,0.0197559,0.566139,,,,,0.000543394,0.000155255,0.432852,0.696915,1027060,889960,1027060,889960,82976.2,49621.6,45134.3,0,0,0.566139,65372.6,0.000543394,0.000465766,0,0.690421,0,0.23987,1,1,0,0,0,0,0.000310511,0.566139,0.000543394,0.000155255,0.131191,0.301661
"DDefaults1",0.0002,0,0.00016,0.666667,1,1,1,1,0.75,0.166667,0.0835201,0.0453348,0,,,,,0,1,1,1,,,,,0,,,,,0,0,0,,1130000,830000,1130000,830000,40000,113750,0,0,0,0,,0,1,0,0.75,0,-0.25,1,1,0,0,0,0,1,0,0,0,0,0
"DDoesntDefault1",0.5151,0,0.51512,0.633988,1,1,1,1,0.792696,0.176528,0.0829303,0.0507026,0,,,,,0,0,1,1,0.5139,0.401913,0.0312024,0.0197559,0.566315,,,,,0.000543563,0.000155304,0.432986,0.696915,1027030,889978,1027030,889978,82989.6,49601.6,45148.3,0,0,0.566315,65372.6,0.000543563,0.000155304,0,0.690402,0,0.240022,1,1,0,0,0,0,0,0.566315,0.000543563,0.000155304,0.131232,0.301755
"POrDQuits1",0.0003,0,0.00028,0.666667,1,1,1,1,0.761905,0.190476,0.0647275,0.0518706,0,,,,,0.428571,0.571429,1,1,,,,,0,,,,,0,0,0,,1065710,894286,1065710,894286,40000,65000,65714.3,0,0,0,,0.428571,0.571429,0,0.857143,0,0.142857,1,1,0,0,0,0.428571,0.571429,0,0,0,0,0
"Settles2",0.2917,0,0.29172,0.642945,1,1,1,1,0.7975,0.175991,0.095409,0.0562444,0,,,,,0,0,1,1,0.421729,0.449906,0.0229167,0.0178207,1,,,,,0,0,0,,1030370,899627,1030370,899627,70000,40809.7,40870,0,0,1,65372.6,0,0,0,0.707802,0,-0.095434,1,1,0,0,0,0,0,1,0,0,0,0
"DoesntSettle2",0.2234,0,0.2234,0.622292,1,1,1,1,0.786422,0.177231,0.0666353,0.0434661,0,,,,,0,0,1,1,0.634258,0.339242,0.042022,0.0222829,0,,,,,0.00125336,0.000358102,0.998389,0.696915,1022670,877379,1022670,877379,99951.7,61082.4,50735,0,0,0,,0.00125336,0.000358102,0,0.667681,0,0.678066,1,1,0,0,0,0,0,0,0.00125336,0.000358102,0.302596,0.695792
"PAbandons2",0.0003,0,0.00028,0.452381,1,1,1,1,0.714286,0.190476,0.08094,0.0295809,0,,,,,0,0,1,1,0.5,0.190476,0.091787,0.044864,0,,,,,1,0,0,,965000,965000,965000,965000,70000,25000,31428.6,0,0,0,,1,0,0,0.285714,0,0.142857,1,1,0,0,0,0,0,0,1,0,0,0
"PDoesntAbandon2",0.2231,0,0.22312,0.622505,1,1,1,1,0.786512,0.177214,0.0666173,0.0434836,0,,,,,0,0,1,1,0.634427,0.339429,0.0419595,0.0222546,0,,,,,0,0.000358551,0.999641,0.696915,1022740,877269,1022740,877269,99989.2,61127.6,50759.2,0,0,0,,0,0.000358551,0,0.668161,0,0.678738,1,1,0,0,0,0,0,0,0,0.000358551,0.302976,0.696665
"DDefaults2",8E-05,0,8E-05,0.833333,1,1,1,1,0.833333,0.333333,0.084179,0.201928,0,,,,,0,0,1,1,0.583333,0.416667,0.0312576,0.0987613,0,,,,,0,1,0,,1115000,815000,1115000,815000,70000,72500,17500,0,0,0,,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
"DDoesntDefault2",0.223,0,0.22304,0.622429,1,1,1,1,0.786496,0.177158,0.066611,0.0434267,0,,,,,0,0,1,1,0.634445,0.339401,0.0419634,0.0222272,0,,,,,0,0,1,0.696915,1022710,877291,1022710,877291,100000,61123.6,50771.2,0,0,0,,0,0,0,0.668042,0,0.678981,1,1,0,0,0,0,0,0,0,0,0.303085,0.696915
"POrDQuits2",0.0004,0,0.00036,0.537037,1,1,1,1,0.740741,0.222222,0.0816598,0.0678803,0,,,,,0,0,1,1,0.518519,0.240741,0.078336,0.0568412,0,,,,,0.777778,0.222222,0,,998333,931667,998333,931667,70000,35555.6,28333.3,0,0,0,,0.777778,0.222222,0,0.444444,0,0.111111,1,1,0,0,0,0,0,0,0.777778,0.222222,0,0
"P Loses",0.0676,0,0.0676,0.477416,1,1,1,1,0.77288,0.17002,0.0726773,0.0219795,0,,,,,0,0,1,1,0.556509,0.268639,0.0336221,0.0213099,0,,,,,0,0,1,0,950000,950000,950000,950000,100000,26420.1,78668.6,0,0,0,,0,0,0,0.471598,0,0.922485,1,1,0,0,0,0,0,0,0,0,1,0
"P Wins",0.1554,0,0.15544,0.685495,1,1,1,1,0.792417,0.180262,0.0639728,0.052754,0,,,,,0,0,1,1,0.668339,0.370175,0.045591,0.0226261,0,,,,,0,0,1,1,1054330,845670,1054330,845670,100000,76215.9,38638.7,0,0,0,,0,0,0,0.753474,0,0.573083,1,1,0,0,0,0,0,0,0,0,0,1
"DSignal Liab 3 Dam 3 Answers",0.0432,0,0.04324,0.502004,1,1,1,1,0.636294,0.168671,0.0570948,0.0206815,0.265495,,,,,0,0,1,1,0.456969,0.331444,0.0239129,0.011969,0.450509,,,,,0,0,0.283996,0.638436,1012460,916989,1012460,916989,70555,46940.3,41362.2,0,0,0.716004,40665.4,0,0,0,0.478261,0,0.0490287,1,1,0,0,0.265495,0,0,0.450509,0,0,0.102683,0.181314
"DSignal Liab 3 Dam 3 Noans",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
